modal2,image,Answer.time_in_minutes,rating1,rating_other,sentence2,workerid,rating2,type,modal1,percent_window,condition,reverse_sent_order,sentence1,Answer.condition
might,./stim/images/prob_75_5.png,12.21135,1,0,You might get one.,25,0,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,12.21135,0,0,You might get one.,25,1,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,12.21135,0,0,You might get one.,25,1,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,12.21135,0,1,You might get one.,25,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,12.21135,0,0,You might get one.,25,1,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,12.21135,1,0,You might get one.,25,0,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,12.21135,0,0,You might get one.,25,1,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,12.21135,1,0,You might get one.,25,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,8.937483333333333,0,0.69,You might get one.,26,0.31000000000000005,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,8.937483333333333,0,0.42999999999999994,You might get one.,26,0.57,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,8.937483333333333,0,1,You might get one.,26,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,8.937483333333333,0,1,You might get one.,26,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,8.937483333333333,0.68,0,You might get one.,26,0.31999999999999995,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,8.937483333333333,0,0.38,You might get one.,26,0.62,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,8.937483333333333,0,1,You might get one.,26,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,8.937483333333333,0,0,You might get one.,26,1,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,8.937483333333333,0,0.4700000000000001,You might get one.,26,0.53,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,8.937483333333333,0,1,You might get one.,26,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,8.937483333333333,0,0.6299999999999999,You might get one.,26,0.37,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,8.937483333333333,0.5700000000000001,0,You might get one.,26,0.43,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,8.937483333333333,0,0.5,You might get one.,26,0.5,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,8.937483333333333,0,1,You might get one.,26,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,8.937483333333333,0,0,You might get one.,26,1,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,8.937483333333333,0,0.67,You might get one.,26,0.33,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,8.937483333333333,0.34999999999999987,0,You might get one.,26,0.65,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,8.937483333333333,0.84,0,You might get one.,26,0.15999999999999992,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,8.937483333333333,0.78,0,You might get one.,26,0.21999999999999997,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,8.937483333333333,1,0,You might get one.,26,0,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,8.937483333333333,0.69,0,You might get one.,26,0.3,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,8.937483333333333,0.30000000000000004,0,You might get one.,26,0.7,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,8.937483333333333,0,1,You might get one.,26,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,8.937483333333333,0,1,You might get one.,26,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,8.937483333333333,0,0.47,You might get one.,26,0.53,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,8.937483333333333,0,1,You might get one.,26,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,8.937483333333333,0,0,You might get one.,26,1,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,8.937483333333333,0.72,0,You might get one.,26,0.28,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,8.937483333333333,0,0,You might get one.,26,1,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,8.937483333333333,0,0,You might get one.,26,1,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,8.937483333333333,1,0,You might get one.,26,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,8.937483333333333,0,0,You might get one.,26,1,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,8.937483333333333,0.89,0,You might get one.,26,0.10999999999999999,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,8.937483333333333,0,0.33999999999999986,You might get one.,26,0.66,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,8.937483333333333,0.57,0,You might get one.,26,0.43000000000000005,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,8.937483333333333,0.52,0,You might get one.,26,0.48,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,11.916033333333333,0,0,You might get one.,27,1,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,11.916033333333333,0.67,0,You might get one.,27,0.33000000000000007,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,11.916033333333333,0.51,0,You might get one.,27,0.49,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,11.916033333333333,0,1,You might get one.,27,0,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,11.916033333333333,0,1,You might get one.,27,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,11.916033333333333,0,1,You might get one.,27,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,11.916033333333333,0,0.39,You might get one.,27,0.61,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,11.916033333333333,0.85,0,You might get one.,27,0.15000000000000013,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,11.916033333333333,0.26,0,You might get one.,27,0.7400000000000001,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,11.916033333333333,0.22,0,You might get one.,27,0.78,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,11.916033333333333,0.29,0,You might get one.,27,0.71,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,11.916033333333333,0.15,0.52,You might get one.,27,0.33,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,11.916033333333333,0,1,You might get one.,27,0,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,11.916033333333333,0,0.8400000000000001,You might get one.,27,0.16,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,11.916033333333333,0.18,0,You might get one.,27,0.8200000000000001,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,11.916033333333333,0,0,You might get one.,27,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,11.916033333333333,0,0.8999999999999999,You might get one.,27,0.1,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,11.916033333333333,0,1,You might get one.,27,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,11.916033333333333,0,1,You might get one.,27,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,11.916033333333333,0.65,0,You might get one.,27,0.35,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,11.916033333333333,1,0,You might get one.,27,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,11.916033333333333,0,1,You might get one.,27,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,11.916033333333333,0.14,0,You might get one.,27,0.8599999999999999,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,11.916033333333333,0.89,0,You might get one.,27,0.1100000000000001,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,11.916033333333333,0.89,0,You might get one.,27,0.1100000000000001,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,11.916033333333333,0.79,0,You might get one.,27,0.20999999999999996,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,11.916033333333333,0.87,0,You might get one.,27,0.13,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,11.916033333333333,0,1,You might get one.,27,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,11.916033333333333,0.83,0,You might get one.,27,0.17000000000000015,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,11.916033333333333,0.21999999999999997,0,You might get one.,27,0.78,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,11.916033333333333,0,1,You might get one.,27,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,11.916033333333333,0,1,You might get one.,27,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,11.916033333333333,0.85,0,You might get one.,27,0.15000000000000013,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,11.916033333333333,0.04,0.71,You might get one.,27,0.25,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,11.916033333333333,0.37,0,You might get one.,27,0.63,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,11.916033333333333,0.9,0,You might get one.,27,0.09999999999999998,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,9.306783333333334,0.1,0.81,You might get one.,28,0.09,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,9.306783333333334,0.3899999999999999,0,You might get one.,28,0.61,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,9.306783333333334,0.86,0,You might get one.,28,0.14,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,9.306783333333334,0.13,0.5299999999999999,You might get one.,28,0.34,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,9.306783333333334,0.84,0,You might get one.,28,0.16000000000000003,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,9.306783333333334,0,1,You might get one.,28,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,9.306783333333334,0.17,0.06999999999999995,You might get one.,28,0.76,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,9.306783333333334,0.48,0,You might get one.,28,0.52,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,9.306783333333334,0.88,0,You might get one.,28,0.1200000000000001,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,9.306783333333334,0.76,0,You might get one.,28,0.24,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,9.306783333333334,0.79,0,You might get one.,28,0.20999999999999996,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,9.306783333333334,0.27000000000000013,0,You might get one.,28,0.73,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,9.306783333333334,1,0,You might get one.,28,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,9.306783333333334,0.32999999999999985,0,You might get one.,28,0.67,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,9.306783333333334,1,0,You might get one.,28,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,9.306783333333334,0,0.98,You might get one.,28,0.02000000000000013,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,9.306783333333334,0.44999999999999984,0,You might get one.,28,0.55,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,9.306783333333334,0.3899999999999999,0,You might get one.,28,0.61,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_4.png,9.306783333333334,0.019999999999999796,0.76,You might get one.,28,0.22,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,9.306783333333334,0.32999999999999985,0,You might get one.,28,0.67,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,9.306783333333334,0,0.25,You might get one.,28,0.75,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,9.306783333333334,0,1,You might get one.,28,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,9.306783333333334,1,0,You might get one.,28,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
